Wavelength,SRF,band_name,Sensor,GSD
444,0.993137,CoastalAerosol,Landsat 8,30
445,1,CoastalAerosol,Landsat 8,30
446,0.996969,CoastalAerosol,Landsat 8,30
447,0.98278,CoastalAerosol,Landsat 8,30
448,0.972692,CoastalAerosol,Landsat 8,30
449,0.905808,CoastalAerosol,Landsat 8,30
450,0.745606,CoastalAerosol,Landsat 8,30
451,0.471329,CoastalAerosol,Landsat 8,30
452,0.226412,CoastalAerosol,Landsat 8,30
453,0.09286,CoastalAerosol,Landsat 8,30
454,0.036603,CoastalAerosol,Landsat 8,30
455,0.014537,CoastalAerosol,Landsat 8,30
456,0.005829,CoastalAerosol,Landsat 8,30
457,0.002414,CoastalAerosol,Landsat 8,30
458,0.000984,CoastalAerosol,Landsat 8,30
459,0.000255,CoastalAerosol,Landsat 8,30
436,0.00001,Blue,Landsat 8,30
437,0.000061,Blue,Landsat 8,30
438,0.000117,Blue,Landsat 8,30
439,0.000241,Blue,Landsat 8,30
440,0.000349,Blue,Landsat 8,30
441,0.000455,Blue,Landsat 8,30
442,0.000756,Blue,Landsat 8,30
443,0.001197,Blue,Landsat 8,30
444,0.00207,Blue,Landsat 8,30
445,0.003712,Blue,Landsat 8,30
446,0.006869,Blue,Landsat 8,30
447,0.013212,Blue,Landsat 8,30
448,0.02717,Blue,Landsat 8,30
449,0.058606,Blue,Landsat 8,30
450,0.130876,Blue,Landsat 8,30
451,0.27137,Blue,Landsat 8,30
452,0.493542,Blue,Landsat 8,30
453,0.723971,Blue,Landsat 8,30
454,0.85751,Blue,Landsat 8,30
455,0.894222,Blue,Landsat 8,30
456,0.903034,Blue,Landsat 8,30
457,0.910928,Blue,Landsat 8,30
458,0.90988,Blue,Landsat 8,30
459,0.899475,Blue,Landsat 8,30
460,0.897977,Blue,Landsat 8,30
461,0.889667,Blue,Landsat 8,30
462,0.883542,Blue,Landsat 8,30
463,0.877453,Blue,Landsat 8,30
464,0.881011,Blue,Landsat 8,30
465,0.874721,Blue,Landsat 8,30
466,0.879688,Blue,Landsat 8,30
467,0.886569,Blue,Landsat 8,30
468,0.891913,Blue,Landsat 8,30
469,0.88768,Blue,Landsat 8,30
470,0.861157,Blue,Landsat 8,30
471,0.848533,Blue,Landsat 8,30
472,0.840828,Blue,Landsat 8,30
473,0.828339,Blue,Landsat 8,30
474,0.844202,Blue,Landsat 8,30
475,0.865864,Blue,Landsat 8,30
476,0.868497,Blue,Landsat 8,30
477,0.890253,Blue,Landsat 8,30
478,0.912538,Blue,Landsat 8,30
479,0.910385,Blue,Landsat 8,30
480,0.918822,Blue,Landsat 8,30
481,0.931726,Blue,Landsat 8,30
482,0.931813,Blue,Landsat 8,30
483,0.954248,Blue,Landsat 8,30
484,0.955545,Blue,Landsat 8,30
485,0.96242,Blue,Landsat 8,30
486,0.956424,Blue,Landsat 8,30
487,0.953352,Blue,Landsat 8,30
488,0.978564,Blue,Landsat 8,30
489,0.989104,Blue,Landsat 8,30
490,0.985615,Blue,Landsat 8,30
491,0.989469,Blue,Landsat 8,30
492,0.982262,Blue,Landsat 8,30
493,0.968801,Blue,Landsat 8,30
494,0.967332,Blue,Landsat 8,30
495,0.976836,Blue,Landsat 8,30
496,0.988729,Blue,Landsat 8,30
497,0.980826,Blue,Landsat 8,30
498,0.967361,Blue,Landsat 8,30
499,0.954754,Blue,Landsat 8,30
500,0.964132,Blue,Landsat 8,30
501,0.966125,Blue,Landsat 8,30
502,0.966772,Blue,Landsat 8,30
503,0.981834,Blue,Landsat 8,30
504,0.98232,Blue,Landsat 8,30
505,0.965685,Blue,Landsat 8,30
506,0.963135,Blue,Landsat 8,30
507,0.972261,Blue,Landsat 8,30
508,0.996498,Blue,Landsat 8,30
509,1,Blue,Landsat 8,30
510,0.9556,Blue,Landsat 8,30
511,0.844893,Blue,Landsat 8,30
512,0.534592,Blue,Landsat 8,30
513,0.190738,Blue,Landsat 8,30
514,0.048329,Blue,Landsat 8,30
515,0.013894,Blue,Landsat 8,30
516,0.005328,Blue,Landsat 8,30
517,0.002611,Blue,Landsat 8,30
518,0.001557,Blue,Landsat 8,30
519,0.0011,Blue,Landsat 8,30
520,0.000785,Blue,Landsat 8,30
521,0.000516,Blue,Landsat 8,30
522,0.000321,Blue,Landsat 8,30
523,0.000162,Blue,Landsat 8,30
524,0.000072,Blue,Landsat 8,30
525,0.000057,Blue,Landsat 8,30
526,0.000023,Blue,Landsat 8,30
527,0.000032,Blue,Landsat 8,30
528,-0.000016,Blue,Landsat 8,30
512,-0.000046,Green,Landsat 8,30
513,0.000016,Green,Landsat 8,30
514,0.00011,Green,Landsat 8,30
515,0.000247,Green,Landsat 8,30
516,0.000362,Green,Landsat 8,30
517,0.000648,Green,Landsat 8,30
518,0.000935,Green,Landsat 8,30
519,0.001332,Green,Landsat 8,30
520,0.001816,Green,Landsat 8,30
521,0.002515,Green,Landsat 8,30
522,0.003446,Green,Landsat 8,30
523,0.00488,Green,Landsat 8,30
524,0.007024,Green,Landsat 8,30
525,0.010441,Green,Landsat 8,30
526,0.016247,Green,Landsat 8,30
527,0.025513,Green,Landsat 8,30
528,0.041451,Green,Landsat 8,30
529,0.070551,Green,Landsat 8,30
530,0.123444,Green,Landsat 8,30
531,0.21168,Green,Landsat 8,30
532,0.353885,Green,Landsat 8,30
533,0.545856,Green,Landsat 8,30
534,0.741205,Green,Landsat 8,30
535,0.865225,Green,Landsat 8,30
536,0.927396,Green,Landsat 8,30
537,0.954627,Green,Landsat 8,30
538,0.954163,Green,Landsat 8,30
539,0.959215,Green,Landsat 8,30
540,0.961328,Green,Landsat 8,30
541,0.964902,Green,Landsat 8,30
542,0.969873,Green,Landsat 8,30
543,0.952489,Green,Landsat 8,30
544,0.961397,Green,Landsat 8,30
545,0.97827,Green,Landsat 8,30
546,0.977533,Green,Landsat 8,30
547,0.977001,Green,Landsat 8,30
548,0.980884,Green,Landsat 8,30
549,0.990784,Green,Landsat 8,30
550,1,Green,Landsat 8,30
551,0.992264,Green,Landsat 8,30
552,0.982642,Green,Landsat 8,30
553,0.983832,Green,Landsat 8,30
554,0.977765,Green,Landsat 8,30
555,0.965081,Green,Landsat 8,30
556,0.957314,Green,Landsat 8,30
557,0.946245,Green,Landsat 8,30
558,0.947871,Green,Landsat 8,30
559,0.959038,Green,Landsat 8,30
560,0.966534,Green,Landsat 8,30
561,0.977656,Green,Landsat 8,30
562,0.966447,Green,Landsat 8,30
563,0.953399,Green,Landsat 8,30
564,0.958314,Green,Landsat 8,30
565,0.970039,Green,Landsat 8,30
566,0.978607,Green,Landsat 8,30
567,0.983397,Green,Landsat 8,30
568,0.98096,Green,Landsat 8,30
569,0.974522,Green,Landsat 8,30
570,0.967229,Green,Landsat 8,30
571,0.979406,Green,Landsat 8,30
572,0.978208,Green,Landsat 8,30
573,0.975818,Green,Landsat 8,30
574,0.974392,Green,Landsat 8,30
575,0.979973,Green,Landsat 8,30
576,0.968827,Green,Landsat 8,30
577,0.969181,Green,Landsat 8,30
578,0.967838,Green,Landsat 8,30
579,0.982956,Green,Landsat 8,30
580,0.979598,Green,Landsat 8,30
581,0.963811,Green,Landsat 8,30
582,0.968886,Green,Landsat 8,30
583,0.983655,Green,Landsat 8,30
584,0.986657,Green,Landsat 8,30
585,0.974207,Green,Landsat 8,30
586,0.946407,Green,Landsat 8,30
587,0.904478,Green,Landsat 8,30
588,0.809275,Green,Landsat 8,30
589,0.684974,Green,Landsat 8,30
590,0.525304,Green,Landsat 8,30
591,0.345364,Green,Landsat 8,30
592,0.190467,Green,Landsat 8,30
593,0.087833,Green,Landsat 8,30
594,0.035393,Green,Landsat 8,30
595,0.014077,Green,Landsat 8,30
596,0.005944,Green,Landsat 8,30
597,0.002574,Green,Landsat 8,30
598,0.001046,Green,Landsat 8,30
599,0.000394,Green,Landsat 8,30
600,0.000085,Green,Landsat 8,30
601,-0.000084,Green,Landsat 8,30
602,-0.000194,Green,Landsat 8,30
603,-0.000234,Green,Landsat 8,30
604,-0.000292,Green,Landsat 8,30
605,-0.000307,Green,Landsat 8,30
606,-0.000343,Green,Landsat 8,30
607,-0.000348,Green,Landsat 8,30
608,-0.000329,Green,Landsat 8,30
609,-0.000351,Green,Landsat 8,30
610,-0.000317,Green,Landsat 8,30
625,-0.000342,Red,Landsat 8,30
626,0.00027,Red,Landsat 8,30
627,0.000895,Red,Landsat 8,30
628,0.00185,Red,Landsat 8,30
629,0.003648,Red,Landsat 8,30
630,0.007197,Red,Landsat 8,30
631,0.014515,Red,Landsat 8,30
632,0.030432,Red,Landsat 8,30
633,0.066861,Red,Landsat 8,30
634,0.148518,Red,Landsat 8,30
635,0.299778,Red,Landsat 8,30
636,0.526812,Red,Landsat 8,30
637,0.764443,Red,Landsat 8,30
638,0.905473,Red,Landsat 8,30
639,0.947949,Red,Landsat 8,30
640,0.950823,Red,Landsat 8,30
641,0.947418,Red,Landsat 8,30
642,0.951831,Red,Landsat 8,30
643,0.962705,Red,Landsat 8,30
644,0.975075,Red,Landsat 8,30
645,0.984173,Red,Landsat 8,30
646,0.983613,Red,Landsat 8,30
647,0.983434,Red,Landsat 8,30
648,0.982911,Red,Landsat 8,30
649,0.973636,Red,Landsat 8,30
650,0.959441,Red,Landsat 8,30
651,0.955641,Red,Landsat 8,30
652,0.955548,Red,Landsat 8,30
653,0.953337,Red,Landsat 8,30
654,0.956628,Red,Landsat 8,30
655,0.981688,Red,Landsat 8,30
656,1,Red,Landsat 8,30
657,0.992388,Red,Landsat 8,30
658,0.984615,Red,Landsat 8,30
659,0.981568,Red,Landsat 8,30
660,0.97696,Red,Landsat 8,30
661,0.97298,Red,Landsat 8,30
662,0.98108,Red,Landsat 8,30
663,0.996804,Red,Landsat 8,30
664,0.992142,Red,Landsat 8,30
665,0.980678,Red,Landsat 8,30
666,0.964002,Red,Landsat 8,30
667,0.962154,Red,Landsat 8,30
668,0.970778,Red,Landsat 8,30
669,0.96718,Red,Landsat 8,30
670,0.966928,Red,Landsat 8,30
671,0.949928,Red,Landsat 8,30
672,0.848855,Red,Landsat 8,30
673,0.609359,Red,Landsat 8,30
674,0.31635,Red,Landsat 8,30
675,0.123946,Red,Landsat 8,30
676,0.046033,Red,Landsat 8,30
677,0.017702,Red,Landsat 8,30
678,0.007333,Red,Landsat 8,30
679,0.003205,Red,Landsat 8,30
680,0.001402,Red,Landsat 8,30
681,0.000554,Red,Landsat 8,30
682,0.000117,Red,Landsat 8,30
683,-0.000122,Red,Landsat 8,30
684,-0.000289,Red,Landsat 8,30
685,-0.000376,Red,Landsat 8,30
686,-0.000396,Red,Landsat 8,30
687,-0.000458,Red,Landsat 8,30
688,-0.000488,Red,Landsat 8,30
689,-0.000457,Red,Landsat 8,30
690,-0.000429,Red,Landsat 8,30
691,-0.000417,Red,Landsat 8,30
829,-0.000034,NIR,Landsat 8,30
830,0.000011,NIR,Landsat 8,30
831,0.00005,NIR,Landsat 8,30
832,0.0001,NIR,Landsat 8,30
833,0.000239,NIR,Landsat 8,30
834,0.000314,NIR,Landsat 8,30
835,0.000495,NIR,Landsat 8,30
836,0.000719,NIR,Landsat 8,30
837,0.000986,NIR,Landsat 8,30
838,0.001445,NIR,Landsat 8,30
839,0.002107,NIR,Landsat 8,30
840,0.00316,NIR,Landsat 8,30
841,0.004744,NIR,Landsat 8,30
842,0.007059,NIR,Landsat 8,30
843,0.0109,NIR,Landsat 8,30
844,0.017346,NIR,Landsat 8,30
845,0.028332,NIR,Landsat 8,30
846,0.048191,NIR,Landsat 8,30
847,0.084363,NIR,Landsat 8,30
848,0.145365,NIR,Landsat 8,30
849,0.249733,NIR,Landsat 8,30
850,0.403526,NIR,Landsat 8,30
851,0.582623,NIR,Landsat 8,30
852,0.745037,NIR,Landsat 8,30
853,0.890315,NIR,Landsat 8,30
854,0.960215,NIR,Landsat 8,30
855,0.986833,NIR,Landsat 8,30
856,0.973133,NIR,Landsat 8,30
857,0.980606,NIR,Landsat 8,30
858,0.99612,NIR,Landsat 8,30
859,1,NIR,Landsat 8,30
860,0.989777,NIR,Landsat 8,30
861,0.980733,NIR,Landsat 8,30
862,0.975935,NIR,Landsat 8,30
863,0.972043,NIR,Landsat 8,30
864,0.957357,NIR,Landsat 8,30
865,0.951209,NIR,Landsat 8,30
866,0.947044,NIR,Landsat 8,30
867,0.953162,NIR,Landsat 8,30
868,0.951499,NIR,Landsat 8,30
869,0.94845,NIR,Landsat 8,30
870,0.940094,NIR,Landsat 8,30
871,0.950632,NIR,Landsat 8,30
872,0.956079,NIR,Landsat 8,30
873,0.96646,NIR,Landsat 8,30
874,0.969821,NIR,Landsat 8,30
875,0.93661,NIR,Landsat 8,30
876,0.891066,NIR,Landsat 8,30
877,0.788733,NIR,Landsat 8,30
878,0.63532,NIR,Landsat 8,30
879,0.448364,NIR,Landsat 8,30
880,0.288847,NIR,Landsat 8,30
881,0.174619,NIR,Landsat 8,30
882,0.100343,NIR,Landsat 8,30
883,0.058265,NIR,Landsat 8,30
884,0.034532,NIR,Landsat 8,30
885,0.02072,NIR,Landsat 8,30
886,0.01244,NIR,Landsat 8,30
887,0.007601,NIR,Landsat 8,30
888,0.004702,NIR,Landsat 8,30
889,0.002944,NIR,Landsat 8,30
890,0.00187,NIR,Landsat 8,30
891,0.001192,NIR,Landsat 8,30
892,0.000743,NIR,Landsat 8,30
893,0.000423,NIR,Landsat 8,30
894,0.000241,NIR,Landsat 8,30
895,0.000116,NIR,Landsat 8,30
896,0.000044,NIR,Landsat 8,30
897,-0.000013,NIR,Landsat 8,30
898,-0.00005,NIR,Landsat 8,30
899,-0.000084,NIR,Landsat 8,30
900,-0.0001,NIR,Landsat 8,30
1340,-0.000003,Cirrus,Landsat 8,30
1341,0.000086,Cirrus,Landsat 8,30
1342,0.000194,Cirrus,Landsat 8,30
1343,0.000321,Cirrus,Landsat 8,30
1344,0.000469,Cirrus,Landsat 8,30
1345,0.000647,Cirrus,Landsat 8,30
1346,0.000856,Cirrus,Landsat 8,30
1347,0.001119,Cirrus,Landsat 8,30
1348,0.001429,Cirrus,Landsat 8,30
1349,0.001828,Cirrus,Landsat 8,30
1350,0.002318,Cirrus,Landsat 8,30
1351,0.00303,Cirrus,Landsat 8,30
1352,0.004011,Cirrus,Landsat 8,30
1353,0.005398,Cirrus,Landsat 8,30
1354,0.007194,Cirrus,Landsat 8,30
1355,0.011124,Cirrus,Landsat 8,30
1356,0.016985,Cirrus,Landsat 8,30
1357,0.026321,Cirrus,Landsat 8,30
1358,0.042756,Cirrus,Landsat 8,30
1359,0.06922,Cirrus,Landsat 8,30
1360,0.115351,Cirrus,Landsat 8,30
1361,0.182833,Cirrus,Landsat 8,30
1362,0.316333,Cirrus,Landsat 8,30
1363,0.45703,Cirrus,Landsat 8,30
1364,0.596852,Cirrus,Landsat 8,30
1365,0.772118,Cirrus,Landsat 8,30
1366,0.862394,Cirrus,Landsat 8,30
1367,0.871575,Cirrus,Landsat 8,30
1368,0.930308,Cirrus,Landsat 8,30
1369,0.962664,Cirrus,Landsat 8,30
1370,0.931247,Cirrus,Landsat 8,30
1371,0.938676,Cirrus,Landsat 8,30
1372,0.983748,Cirrus,Landsat 8,30
1373,0.999626,Cirrus,Landsat 8,30
1374,0.986968,Cirrus,Landsat 8,30
1375,1,Cirrus,Landsat 8,30
1376,0.983239,Cirrus,Landsat 8,30
1377,0.990577,Cirrus,Landsat 8,30
1378,0.963584,Cirrus,Landsat 8,30
1379,0.964054,Cirrus,Landsat 8,30
1380,0.871343,Cirrus,Landsat 8,30
1381,0.872689,Cirrus,Landsat 8,30
1382,0.703198,Cirrus,Landsat 8,30
1383,0.606578,Cirrus,Landsat 8,30
1384,0.452434,Cirrus,Landsat 8,30
1385,0.29792,Cirrus,Landsat 8,30
1386,0.190978,Cirrus,Landsat 8,30
1387,0.113055,Cirrus,Landsat 8,30
1388,0.066174,Cirrus,Landsat 8,30
1389,0.041513,Cirrus,Landsat 8,30
1390,0.026084,Cirrus,Landsat 8,30
1391,0.016218,Cirrus,Landsat 8,30
1392,0.009774,Cirrus,Landsat 8,30
1393,0.006839,Cirrus,Landsat 8,30
1394,0.004358,Cirrus,Landsat 8,30
1395,0.00278,Cirrus,Landsat 8,30
1396,0.001809,Cirrus,Landsat 8,30
1397,0.001351,Cirrus,Landsat 8,30
1398,0.000887,Cirrus,Landsat 8,30
1399,0.000481,Cirrus,Landsat 8,30
1400,0.00022,Cirrus,Landsat 8,30
1401,0.000114,Cirrus,Landsat 8,30
1402,0.000029,Cirrus,Landsat 8,30
1403,-0.00007,Cirrus,Landsat 8,30
1404,-0.000178,Cirrus,Landsat 8,30
1405,-0.000182,Cirrus,Landsat 8,30
1406,-0.000238,Cirrus,Landsat 8,30
1407,-0.000272,Cirrus,Landsat 8,30
1408,-0.000296,Cirrus,Landsat 8,30
1409,-0.000308,Cirrus,Landsat 8,30
1515,-0.000016,SWIR1,Landsat 8,30
1516,0.000067,SWIR1,Landsat 8,30
1517,0.000151,SWIR1,Landsat 8,30
1518,0.000249,SWIR1,Landsat 8,30
1519,0.000348,SWIR1,Landsat 8,30
1520,0.000466,SWIR1,Landsat 8,30
1521,0.000585,SWIR1,Landsat 8,30
1522,0.000758,SWIR1,Landsat 8,30
1523,0.000932,SWIR1,Landsat 8,30
1524,0.00115,SWIR1,Landsat 8,30
1525,0.001369,SWIR1,Landsat 8,30
1526,0.001613,SWIR1,Landsat 8,30
1527,0.001859,SWIR1,Landsat 8,30
1528,0.002172,SWIR1,Landsat 8,30
1529,0.002488,SWIR1,Landsat 8,30
1530,0.002881,SWIR1,Landsat 8,30
1531,0.003277,SWIR1,Landsat 8,30
1532,0.003772,SWIR1,Landsat 8,30
1533,0.004271,SWIR1,Landsat 8,30
1534,0.004898,SWIR1,Landsat 8,30
1535,0.005528,SWIR1,Landsat 8,30
1536,0.006421,SWIR1,Landsat 8,30
1537,0.007319,SWIR1,Landsat 8,30
1538,0.008459,SWIR1,Landsat 8,30
1539,0.009606,SWIR1,Landsat 8,30
1540,0.010989,SWIR1,Landsat 8,30
1541,0.012372,SWIR1,Landsat 8,30
1542,0.014303,SWIR1,Landsat 8,30
1543,0.016248,SWIR1,Landsat 8,30
1544,0.019029,SWIR1,Landsat 8,30
1545,0.021831,SWIR1,Landsat 8,30
1546,0.02589,SWIR1,Landsat 8,30
1547,0.029952,SWIR1,Landsat 8,30
1548,0.035171,SWIR1,Landsat 8,30
1549,0.040434,SWIR1,Landsat 8,30
1550,0.047864,SWIR1,Landsat 8,30
1551,0.055352,SWIR1,Landsat 8,30
1552,0.065732,SWIR1,Landsat 8,30
1553,0.076166,SWIR1,Landsat 8,30
1554,0.089024,SWIR1,Landsat 8,30
1555,0.101893,SWIR1,Landsat 8,30
1556,0.12015,SWIR1,Landsat 8,30
1557,0.138642,SWIR1,Landsat 8,30
1558,0.163127,SWIR1,Landsat 8,30
1559,0.187803,SWIR1,Landsat 8,30
1560,0.220261,SWIR1,Landsat 8,30
1561,0.252894,SWIR1,Landsat 8,30
1562,0.291359,SWIR1,Landsat 8,30
1563,0.329939,SWIR1,Landsat 8,30
1564,0.375648,SWIR1,Landsat 8,30
1565,0.42147,SWIR1,Landsat 8,30
1566,0.47356,SWIR1,Landsat 8,30
1567,0.525681,SWIR1,Landsat 8,30
1568,0.578787,SWIR1,Landsat 8,30
1569,0.631645,SWIR1,Landsat 8,30
1570,0.676683,SWIR1,Landsat 8,30
1571,0.721282,SWIR1,Landsat 8,30
1572,0.75477,SWIR1,Landsat 8,30
1573,0.788248,SWIR1,Landsat 8,30
1574,0.821155,SWIR1,Landsat 8,30
1575,0.854065,SWIR1,Landsat 8,30
1576,0.87337,SWIR1,Landsat 8,30
1577,0.89183,SWIR1,Landsat 8,30
1578,0.899817,SWIR1,Landsat 8,30
1579,0.907252,SWIR1,Landsat 8,30
1580,0.913009,SWIR1,Landsat 8,30
1581,0.918685,SWIR1,Landsat 8,30
1582,0.922953,SWIR1,Landsat 8,30
1583,0.927163,SWIR1,Landsat 8,30
1584,0.92686,SWIR1,Landsat 8,30
1585,0.926413,SWIR1,Landsat 8,30
1586,0.925059,SWIR1,Landsat 8,30
1587,0.923683,SWIR1,Landsat 8,30
1588,0.923953,SWIR1,Landsat 8,30
1589,0.924259,SWIR1,Landsat 8,30
1590,0.922828,SWIR1,Landsat 8,30
1591,0.921383,SWIR1,Landsat 8,30
1592,0.922061,SWIR1,Landsat 8,30
1593,0.922756,SWIR1,Landsat 8,30
1594,0.924648,SWIR1,Landsat 8,30
1595,0.926605,SWIR1,Landsat 8,30
1596,0.934552,SWIR1,Landsat 8,30
1597,0.942525,SWIR1,Landsat 8,30
1598,0.944351,SWIR1,Landsat 8,30
1599,0.945872,SWIR1,Landsat 8,30
1600,0.946175,SWIR1,Landsat 8,30
1601,0.946432,SWIR1,Landsat 8,30
1602,0.947006,SWIR1,Landsat 8,30
1603,0.947589,SWIR1,Landsat 8,30
1604,0.950194,SWIR1,Landsat 8,30
1605,0.952859,SWIR1,Landsat 8,30
1606,0.951303,SWIR1,Landsat 8,30
1607,0.94967,SWIR1,Landsat 8,30
1608,0.953047,SWIR1,Landsat 8,30
1609,0.956494,SWIR1,Landsat 8,30
1610,0.959047,SWIR1,Landsat 8,30
1611,0.961545,SWIR1,Landsat 8,30
1612,0.960048,SWIR1,Landsat 8,30
1613,0.958335,SWIR1,Landsat 8,30
1614,0.959835,SWIR1,Landsat 8,30
1615,0.96147,SWIR1,Landsat 8,30
1616,0.960857,SWIR1,Landsat 8,30
1617,0.960175,SWIR1,Landsat 8,30
1618,0.960813,SWIR1,Landsat 8,30
1619,0.961486,SWIR1,Landsat 8,30
1620,0.964703,SWIR1,Landsat 8,30
1621,0.967943,SWIR1,Landsat 8,30
1622,0.969314,SWIR1,Landsat 8,30
1623,0.970589,SWIR1,Landsat 8,30
1624,0.973713,SWIR1,Landsat 8,30
1625,0.976906,SWIR1,Landsat 8,30
1626,0.9791,SWIR1,Landsat 8,30
1627,0.981258,SWIR1,Landsat 8,30
1628,0.981285,SWIR1,Landsat 8,30
1629,0.981372,SWIR1,Landsat 8,30
1630,0.988609,SWIR1,Landsat 8,30
1631,0.995869,SWIR1,Landsat 8,30
1632,0.998021,SWIR1,Landsat 8,30
1633,1,SWIR1,Landsat 8,30
1634,0.999848,SWIR1,Landsat 8,30
1635,0.999642,SWIR1,Landsat 8,30
1636,0.99659,SWIR1,Landsat 8,30
1637,0.993439,SWIR1,Landsat 8,30
1638,0.986217,SWIR1,Landsat 8,30
1639,0.978989,SWIR1,Landsat 8,30
1640,0.967125,SWIR1,Landsat 8,30
1641,0.95512,SWIR1,Landsat 8,30
1642,0.936199,SWIR1,Landsat 8,30
1643,0.917239,SWIR1,Landsat 8,30
1644,0.879424,SWIR1,Landsat 8,30
1645,0.840967,SWIR1,Landsat 8,30
1646,0.796545,SWIR1,Landsat 8,30
1647,0.751893,SWIR1,Landsat 8,30
1648,0.694313,SWIR1,Landsat 8,30
1649,0.636542,SWIR1,Landsat 8,30
1650,0.573232,SWIR1,Landsat 8,30
1651,0.509946,SWIR1,Landsat 8,30
1652,0.451966,SWIR1,Landsat 8,30
1653,0.39403,SWIR1,Landsat 8,30
1654,0.34275,SWIR1,Landsat 8,30
1655,0.291752,SWIR1,Landsat 8,30
1656,0.251309,SWIR1,Landsat 8,30
1657,0.211153,SWIR1,Landsat 8,30
1658,0.180823,SWIR1,Landsat 8,30
1659,0.15054,SWIR1,Landsat 8,30
1660,0.128463,SWIR1,Landsat 8,30
1661,0.106664,SWIR1,Landsat 8,30
1662,0.090735,SWIR1,Landsat 8,30
1663,0.074941,SWIR1,Landsat 8,30
1664,0.06379,SWIR1,Landsat 8,30
1665,0.052752,SWIR1,Landsat 8,30
1666,0.045028,SWIR1,Landsat 8,30
1667,0.03731,SWIR1,Landsat 8,30
1668,0.031821,SWIR1,Landsat 8,30
1669,0.02635,SWIR1,Landsat 8,30
1670,0.022504,SWIR1,Landsat 8,30
1671,0.018724,SWIR1,Landsat 8,30
1672,0.016045,SWIR1,Landsat 8,30
1673,0.013394,SWIR1,Landsat 8,30
1674,0.011483,SWIR1,Landsat 8,30
1675,0.009587,SWIR1,Landsat 8,30
1676,0.008227,SWIR1,Landsat 8,30
1677,0.006882,SWIR1,Landsat 8,30
1678,0.00591,SWIR1,Landsat 8,30
1679,0.00494,SWIR1,Landsat 8,30
1680,0.004257,SWIR1,Landsat 8,30
1681,0.003576,SWIR1,Landsat 8,30
1682,0.003055,SWIR1,Landsat 8,30
1683,0.002541,SWIR1,Landsat 8,30
1684,0.00216,SWIR1,Landsat 8,30
1685,0.001781,SWIR1,Landsat 8,30
1686,0.001512,SWIR1,Landsat 8,30
1687,0.001244,SWIR1,Landsat 8,30
1688,0.00104,SWIR1,Landsat 8,30
1689,0.000837,SWIR1,Landsat 8,30
1690,0.000677,SWIR1,Landsat 8,30
1691,0.000517,SWIR1,Landsat 8,30
1692,0.000409,SWIR1,Landsat 8,30
1693,0.000301,SWIR1,Landsat 8,30
1694,0.000206,SWIR1,Landsat 8,30
1695,0.000112,SWIR1,Landsat 8,30
1696,0.00004,SWIR1,Landsat 8,30
1697,-0.000031,SWIR1,Landsat 8,30
2037,-0.00001,SWIR2,Landsat 8,30
2038,0.000037,SWIR2,Landsat 8,30
2039,0.000083,SWIR2,Landsat 8,30
2040,0.000131,SWIR2,Landsat 8,30
2041,0.000179,SWIR2,Landsat 8,30
2042,0.00024,SWIR2,Landsat 8,30
2043,0.000305,SWIR2,Landsat 8,30
2044,0.000368,SWIR2,Landsat 8,30
2045,0.00043,SWIR2,Landsat 8,30
2046,0.000512,SWIR2,Landsat 8,30
2047,0.000599,SWIR2,Landsat 8,30
2048,0.000704,SWIR2,Landsat 8,30
2049,0.000814,SWIR2,Landsat 8,30
2050,0.000947,SWIR2,Landsat 8,30
2051,0.001085,SWIR2,Landsat 8,30
2052,0.001222,SWIR2,Landsat 8,30
2053,0.00136,SWIR2,Landsat 8,30
2054,0.001546,SWIR2,Landsat 8,30
2055,0.001745,SWIR2,Landsat 8,30
2056,0.001964,SWIR2,Landsat 8,30
2057,0.002187,SWIR2,Landsat 8,30
2058,0.002439,SWIR2,Landsat 8,30
2059,0.002696,SWIR2,Landsat 8,30
2060,0.00301,SWIR2,Landsat 8,30
2061,0.003339,SWIR2,Landsat 8,30
2062,0.003733,SWIR2,Landsat 8,30
2063,0.004141,SWIR2,Landsat 8,30
2064,0.004627,SWIR2,Landsat 8,30
2065,0.005137,SWIR2,Landsat 8,30
2066,0.005728,SWIR2,Landsat 8,30
2067,0.006337,SWIR2,Landsat 8,30
2068,0.007139,SWIR2,Landsat 8,30
2069,0.007996,SWIR2,Landsat 8,30
2070,0.008903,SWIR2,Landsat 8,30
2071,0.009824,SWIR2,Landsat 8,30
2072,0.011005,SWIR2,Landsat 8,30
2073,0.012261,SWIR2,Landsat 8,30
2074,0.01361,SWIR2,Landsat 8,30
2075,0.014987,SWIR2,Landsat 8,30
2076,0.016872,SWIR2,Landsat 8,30
2077,0.018899,SWIR2,Landsat 8,30
2078,0.021,SWIR2,Landsat 8,30
2079,0.023121,SWIR2,Landsat 8,30
2080,0.025897,SWIR2,Landsat 8,30
2081,0.028847,SWIR2,Landsat 8,30
2082,0.032071,SWIR2,Landsat 8,30
2083,0.035363,SWIR2,Landsat 8,30
2084,0.040206,SWIR2,Landsat 8,30
2085,0.045432,SWIR2,Landsat 8,30
2086,0.050903,SWIR2,Landsat 8,30
2087,0.056429,SWIR2,Landsat 8,30
2088,0.06327,SWIR2,Landsat 8,30
2089,0.070409,SWIR2,Landsat 8,30
2090,0.079382,SWIR2,Landsat 8,30
2091,0.088907,SWIR2,Landsat 8,30
2092,0.10064,SWIR2,Landsat 8,30
